year,match_id,stadium_name,city,country,latitude,longitude,elevation_m,team,opponent,team_elo,opp_elo,elo_diff,adapted_flag,rest_days,travel_km,temp_c,humidity,goals_for_1h,goals_for_2h,goals_against_1h,goals_against_2h,team_xg_1h,team_xg_2h
2022,2022_54,Al Thumama Stadium,Doha,Qatar,25.3108807,51.5081812,19,Costa Rica,Spain,NA,NA,NA,NA,-1,NA,25,60,0,0,2,4,0.220108489,1.014003962
2022,2022_55,Ahmed bin Ali Stadium,NA,NA,NA,NA,NA,Belgium,Canada,NA,NA,NA,FALSE,-1,NA,NA,NA,1,0,0,0,1.264217617,2.4302754108
2022,2022_55,Ahmed bin Ali Stadium,NA,NA,NA,NA,NA,Canada,Belgium,NA,NA,NA,FALSE,-1,NA,NA,NA,0,0,1,0,2.067806789,1.86081874
2022,2022_56,Lusail Iconic Stadium,NA,NA,NA,NA,NA,Argentina,Saudi Arabia,NA,NA,NA,FALSE,-1,NA,NA,NA,0,0,0,2,6.275962934,14.712479982
2022,2022_56,Lusail Iconic Stadium,NA,NA,NA,NA,NA,Saudi Arabia,Argentina,NA,NA,NA,NA,-1,NA,NA,NA,0,2,0,0,1.379370686,1.822178582
2022,2022_57,Education City Stadium,Al Rayyan,Qatar,25.0819602,51.158416,47,Denmark,Tunisia,NA,NA,NA,FALSE,-1,NA,25,60,0,0,0,0,0.561165611,2.631091621
2022,2022_57,Education City Stadium,Al Rayyan,Qatar,25.0819602,51.158416,47,Tunisia,Denmark,NA,NA,NA,FALSE,-1,NA,25,60,0,0,0,0,1.337193666,1.073258783
2022,2022_58,Stadium 974,NA,NA,NA,NA,NA,Mexico,Poland,NA,NA,NA,FALSE,-1,NA,NA,NA,0,0,0,0,1.4454907589,1.6121591520999998
2022,2022_58,Stadium 974,NA,NA,NA,NA,NA,Poland,Mexico,NA,NA,NA,FALSE,-1,NA,NA,NA,0,0,0,0,1.107264075,3.555957007
2022,2022_59,Al Janoub Stadium,Al Wakrah,Qatar,25.0037453,51.4103338,14,France,Australia,NA,NA,NA,FALSE,-1,NA,25,60,2,2,1,0,4.883144214,10.072713969
2022,2022_59,Al Janoub Stadium,Al Wakrah,Qatar,25.0037453,51.4103338,14,Australia,France,NA,NA,NA,FALSE,-1,NA,25,60,1,0,2,2,0.6613009567,0.916870549
2022,2022_60,Khalifa International Stadium,Doha,Qatar,25.3108807,51.5081812,19,England,IR Iran,2050,NA,NA,FALSE,-1,NA,25,60,3,3,0,1,2.342743325,6.393112874
2022,2022_60,Khalifa International Stadium,Doha,Qatar,25.3108807,51.5081812,19,IR Iran,England,NA,2050,NA,NA,-1,NA,25,60,0,1,3,3,NA,NA
2022,2022_61,Al Thumama Stadium,Doha,Qatar,25.3108807,51.5081812,19,Senegal,Netherlands,NA,NA,NA,FALSE,-1,NA,25,60,0,0,0,2,2.8067435545,1.467984917
2022,2022_61,Al Thumama Stadium,Doha,Qatar,25.3108807,51.5081812,19,Netherlands,Senegal,NA,NA,NA,FALSE,-1,NA,25,60,0,2,0,0,1.612287024,7.299000016000001
2022,2022_62,Ahmed bin Ali Stadium,NA,NA,NA,NA,NA,United States,Wales,NA,1439,NA,NA,-1,NA,NA,NA,1,0,0,0,2.2389452326,1.699592709
2022,2022_62,Ahmed bin Ali Stadium,NA,NA,NA,NA,NA,Wales,United States,1439,NA,NA,FALSE,-1,NA,NA,NA,0,0,1,0,0.384377818,1.834602883
2022,2022_63,Al Bayt Stadium,Al Khor,Qatar,25.7567822,51.3269839,28,Qatar,Ecuador,NA,NA,NA,FALSE,-1,NA,25,60,0,0,1,0,0.1482584495,1.259733249
2022,2022_63,Al Bayt Stadium,Al Khor,Qatar,25.7567822,51.3269839,28,Ecuador,Qatar,NA,NA,NA,FALSE,-1,NA,25,60,1,0,0,0,1.172035751,2.6346926394
2018,2018_64,Olimpiyskiy stadion Luzhniki,NA,NA,NA,NA,NA,France,Croatia,NA,NA,NA,FALSE,5,NA,NA,NA,0,2,1,1,5.4872626877,3.311314789
2018,2018_64,Olimpiyskiy stadion Luzhniki,NA,NA,NA,NA,NA,Croatia,France,NA,NA,NA,FALSE,4,NA,NA,NA,1,1,0,2,3.9191701575,15.5582526227
2018,2018_65,Gazprom Arena,NA,NA,NA,NA,NA,Belgium,England,NA,2050,NA,FALSE,4,NA,NA,NA,1,1,0,0,4.922290933999999,7.8021353555
2018,2018_65,Gazprom Arena,NA,NA,NA,NA,NA,England,Belgium,2050,NA,NA,FALSE,3,NA,NA,NA,0,0,1,1,7.019251801999999,8.7782519063
2018,2018_66,Olimpiyskiy stadion Luzhniki,NA,NA,NA,NA,NA,Croatia,England,NA,2050,NA,FALSE,4,NA,NA,NA,0,2,1,0,3.9191701575,15.5582526227
2018,2018_66,Olimpiyskiy stadion Luzhniki,NA,NA,NA,NA,NA,England,Croatia,2050,NA,NA,FALSE,4,NA,NA,NA,1,0,0,2,7.019251801999999,8.7782519063
2018,2018_67,Gazprom Arena,NA,NA,NA,NA,NA,France,Belgium,NA,NA,NA,FALSE,4,NA,NA,NA,0,1,0,0,5.4872626877,3.311314789
2018,2018_67,Gazprom Arena,NA,NA,NA,NA,NA,Belgium,France,NA,NA,NA,FALSE,4,NA,NA,NA,0,0,0,1,4.922290933999999,7.8021353555
2018,2018_68,Cosmos Arena,NA,NA,NA,NA,NA,Sweden,England,NA,2050,NA,FALSE,4,NA,NA,NA,0,0,1,1,3.09572424,4.269706376
2018,2018_68,Cosmos Arena,NA,NA,NA,NA,NA,England,Sweden,2050,NA,NA,FALSE,4,NA,NA,NA,1,1,0,0,7.019251801999999,8.7782519063
2018,2018_69,Olimpiyskiy Stadion Fisht,NA,NA,NA,NA,NA,Russia,Croatia,NA,NA,NA,FALSE,6,NA,NA,NA,1,1,1,1,1.252688792,6.1786866
2018,2018_69,Olimpiyskiy Stadion Fisht,NA,NA,NA,NA,NA,Croatia,Russia,NA,NA,NA,FALSE,6,NA,NA,NA,1,1,1,1,3.9191701575,15.5582526227
2018,2018_70,Stadion Nizhny Novgorod,NA,NA,NA,NA,NA,Uruguay,France,NA,NA,NA,FALSE,6,NA,NA,NA,0,0,1,1,3.187262748,4.2127269248
2018,2018_70,Stadion Nizhny Novgorod,NA,NA,NA,NA,NA,France,Uruguay,NA,NA,NA,FALSE,6,NA,NA,NA,1,1,0,0,5.4872626877,3.311314789
2018,2018_71,Kazan Arena,Kazan,Russia,55.7946485,49.1115022,81,Brazil,Belgium,NA,NA,NA,FALSE,4,NA,18,65,0,1,1,0,3.6833754745,8.629003234199999
2018,2018_71,Kazan Arena,Kazan,Russia,55.7946485,49.1115022,81,Belgium,Brazil,NA,NA,NA,FALSE,4,NA,18,65,1,0,0,1,4.922290933999999,7.8021353555
2018,2018_72,Gazprom Arena,NA,NA,NA,NA,NA,Sweden,Switzerland,NA,NA,NA,FALSE,6,NA,NA,NA,0,1,0,0,3.09572424,4.269706376
2018,2018_72,Gazprom Arena,NA,NA,NA,NA,NA,Switzerland,Sweden,NA,NA,NA,FALSE,6,NA,NA,NA,0,0,0,1,1.7790283223,2.0030543187
2018,2018_73,Otkrytie Arena,NA,NA,NA,NA,NA,Colombia,England,NA,2050,NA,FALSE,5,NA,NA,NA,0,1,0,0,1.2049874458,6.021723425999999
2018,2018_73,Otkrytie Arena,NA,NA,NA,NA,NA,England,Colombia,2050,NA,NA,FALSE,5,NA,NA,NA,0,0,0,1,7.019251801999999,8.7782519063
2018,2018_74,Cosmos Arena,NA,NA,NA,NA,NA,Brazil,Mexico,NA,NA,NA,FALSE,5,NA,NA,NA,0,2,0,0,3.6833754745,8.629003234199999
2018,2018_74,Cosmos Arena,NA,NA,NA,NA,NA,Mexico,Brazil,NA,NA,NA,FALSE,5,NA,NA,NA,0,0,0,2,2.6813454867,2.382998348
2018,2018_75,Rostov Arena,NA,NA,NA,NA,NA,Belgium,Japan,NA,NA,NA,FALSE,4,NA,NA,NA,0,3,0,2,4.922290933999999,7.8021353555
2018,2018_75,Rostov Arena,NA,NA,NA,NA,NA,Japan,Belgium,NA,NA,NA,FALSE,4,NA,NA,NA,0,2,0,3,2.2589586172,2.6283073695
2018,2018_76,Olimpiyskiy stadion Luzhniki,NA,NA,NA,NA,NA,Spain,Russia,NA,NA,NA,FALSE,6,NA,NA,NA,0,0,0,0,2.026332129,4.436062025
2018,2018_76,Olimpiyskiy stadion Luzhniki,NA,NA,NA,NA,NA,Russia,Spain,NA,NA,NA,FALSE,6,NA,NA,NA,0,0,0,0,1.252688792,6.1786866
2018,2018_77,Stadion Nizhny Novgorod,NA,NA,NA,NA,NA,Croatia,Denmark,NA,NA,NA,FALSE,5,NA,NA,NA,1,0,1,0,3.9191701575,15.5582526227
2018,2018_77,Stadion Nizhny Novgorod,NA,NA,NA,NA,NA,Denmark,Croatia,NA,NA,NA,FALSE,5,NA,NA,NA,1,0,1,0,1.211690762,5.677274489799999
2018,2018_78,Kazan Arena,Kazan,Russia,55.7946485,49.1115022,81,France,Argentina,NA,NA,NA,FALSE,4,NA,18,65,0,3,1,2,5.4872626877,3.311314789
2018,2018_78,Kazan Arena,Kazan,Russia,55.7946485,49.1115022,81,Argentina,France,NA,NA,NA,FALSE,4,NA,18,65,1,2,0,3,1.7502445783,3.8454509194
2018,2018_79,Olimpiyskiy Stadion Fisht,NA,NA,NA,NA,NA,Uruguay,Portugal,NA,NA,NA,FALSE,5,NA,NA,NA,1,1,0,1,3.187262748,4.2127269248
2018,2018_79,Olimpiyskiy Stadion Fisht,NA,NA,NA,NA,NA,Portugal,Uruguay,NA,NA,NA,FALSE,5,NA,NA,NA,0,1,1,1,2.4699890408,2.3675875441
2018,2018_80,Volgograd Arena,NA,NA,NA,NA,NA,Japan,Poland,NA,NA,NA,FALSE,4,NA,NA,NA,0,0,0,1,2.2589586172,2.6283073695
2018,2018_80,Volgograd Arena,NA,NA,NA,NA,NA,Poland,Japan,NA,NA,NA,FALSE,4,NA,NA,NA,0,1,0,0,0.940820987,2.256414286
2018,2018_81,Cosmos Arena,NA,NA,NA,NA,NA,Senegal,Colombia,NA,NA,NA,FALSE,4,NA,NA,NA,0,0,0,1,1.235976226,2.430903775
2018,2018_81,Cosmos Arena,NA,NA,NA,NA,NA,Colombia,Senegal,NA,NA,NA,FALSE,4,NA,NA,NA,0,1,0,0,1.2049874458,6.021723425999999
2018,2018_82,Kaliningrad Stadium,Kaliningrad,Russia,54.710128,20.5105838,8,England,Belgium,2050,NA,NA,FALSE,4,NA,18,65,0,0,0,1,7.019251801999999,8.7782519063
2018,2018_82,Kaliningrad Stadium,Kaliningrad,Russia,54.710128,20.5105838,8,Belgium,England,NA,2050,NA,FALSE,5,NA,18,65,0,1,0,0,4.922290933999999,7.8021353555
2018,2018_83,Mordovia Arena,NA,NA,NA,NA,NA,Panama,Tunisia,NA,NA,NA,FALSE,4,NA,NA,NA,0,0,0,2,0.5247727863,1.871416532
2018,2018_83,Mordovia Arena,NA,NA,NA,NA,NA,Tunisia,Panama,NA,NA,NA,FALSE,5,NA,NA,NA,0,2,0,0,2.1470727948,2.8392135038
2018,2018_84,Kazan Arena,Kazan,Russia,55.7946485,49.1115022,81,Korea Republic,Germany,NA,NA,NA,NA,4,NA,18,65,0,2,0,0,NA,NA
2018,2018_84,Kazan Arena,Kazan,Russia,55.7946485,49.1115022,81,Germany,Korea Republic,NA,NA,NA,FALSE,4,NA,18,65,0,0,0,2,1.4430612985,4.8806829447
2018,2018_85,Stadion Central'nyj,NA,NA,NA,NA,NA,Mexico,Sweden,NA,NA,NA,FALSE,4,NA,NA,NA,0,0,0,1,2.6813454867,2.382998348
2018,2018_85,Stadion Central'nyj,NA,NA,NA,NA,NA,Sweden,Mexico,NA,NA,NA,FALSE,4,NA,NA,NA,0,1,0,0,3.09572424,4.269706376
2018,2018_86,Stadion Nizhny Novgorod,NA,NA,NA,NA,NA,Switzerland,Costa Rica,NA,NA,NA,FALSE,5,NA,NA,NA,1,1,0,1,1.7790283223,2.0030543187
2018,2018_86,Stadion Nizhny Novgorod,NA,NA,NA,NA,NA,Costa Rica,Switzerland,NA,NA,NA,NA,5,NA,NA,NA,0,1,1,1,0.804251818,1.5266760056999995
2018,2018_87,Otkrytie Arena,NA,NA,NA,NA,NA,Serbia,Brazil,NA,NA,NA,FALSE,5,NA,NA,NA,0,0,1,1,1.479629875,2.614743868
2018,2018_87,Otkrytie Arena,NA,NA,NA,NA,NA,Brazil,Serbia,NA,NA,NA,FALSE,5,NA,NA,NA,1,1,0,0,3.6833754745,8.629003234199999
2018,2018_88,Olimpiyskiy Stadion Fisht,NA,NA,NA,NA,NA,Australia,Peru,NA,NA,NA,FALSE,5,NA,NA,NA,0,0,1,1,2.003817314,2.017675264
2018,2018_88,Olimpiyskiy Stadion Fisht,NA,NA,NA,NA,NA,Peru,Australia,NA,NA,NA,FALSE,5,NA,NA,NA,1,1,0,0,1.4919641172999998,1.3960103973
2018,2018_89,Olimpiyskiy stadion Luzhniki,NA,NA,NA,NA,NA,Denmark,France,NA,NA,NA,FALSE,5,NA,NA,NA,0,0,0,0,1.211690762,5.677274489799999
2018,2018_89,Olimpiyskiy stadion Luzhniki,NA,NA,NA,NA,NA,France,Denmark,NA,NA,NA,FALSE,5,NA,NA,NA,0,0,0,0,5.4872626877,3.311314789
2018,2018_90,Rostov Arena,NA,NA,NA,NA,NA,Iceland,Croatia,NA,NA,NA,FALSE,4,NA,NA,NA,0,0,0,2,1.9597987445,2.7571746185
2018,2018_90,Rostov Arena,NA,NA,NA,NA,NA,Croatia,Iceland,NA,NA,NA,FALSE,5,NA,NA,NA,0,2,0,0,3.9191701575,15.5582526227
2018,2018_91,Gazprom Arena,NA,NA,NA,NA,NA,Nigeria,Argentina,NA,NA,NA,FALSE,4,NA,NA,NA,0,0,1,1,0.5030580570000001,2.8767680477
2018,2018_91,Gazprom Arena,NA,NA,NA,NA,NA,Argentina,Nigeria,NA,NA,NA,FALSE,5,NA,NA,NA,1,1,0,0,1.7502445783,3.8454509194
2018,2018_92,Volgograd Arena,NA,NA,NA,NA,NA,Saudi Arabia,Egypt,NA,NA,NA,NA,5,NA,NA,NA,0,1,1,0,1.5968654943,1.471242314
2018,2018_92,Volgograd Arena,NA,NA,NA,NA,NA,Egypt,Saudi Arabia,NA,NA,NA,FALSE,6,NA,NA,NA,1,0,0,1,1.502982603,1.4827500450000002
2018,2018_93,Cosmos Arena,NA,NA,NA,NA,NA,Uruguay,Russia,NA,NA,NA,FALSE,5,NA,NA,NA,1,1,0,0,3.187262748,4.2127269248
2018,2018_93,Cosmos Arena,NA,NA,NA,NA,NA,Russia,Uruguay,NA,NA,NA,FALSE,6,NA,NA,NA,0,0,1,1,1.252688792,6.1786866
2018,2018_94,Kaliningrad Stadium,Kaliningrad,Russia,54.710128,20.5105838,8,Spain,Morocco,NA,NA,NA,FALSE,5,1803.697092066477,18,65,1,1,1,1,2.026332129,4.436062025
2018,2018_94,Kaliningrad Stadium,Kaliningrad,Russia,54.710128,20.5105838,8,Morocco,Spain,NA,NA,NA,FALSE,5,NA,18,65,1,1,1,1,2.0164856835,1.5695728915
2018,2018_95,Mordovia Arena,NA,NA,NA,NA,NA,IR Iran,Portugal,NA,NA,NA,NA,5,NA,NA,NA,0,0,1,0,NA,NA
2018,2018_95,Mordovia Arena,NA,NA,NA,NA,NA,Portugal,IR Iran,NA,NA,NA,FALSE,5,NA,NA,NA,1,0,0,0,2.4699890408,2.3675875441
2018,2018_96,Stadion Nizhny Novgorod,NA,NA,NA,NA,NA,England,Panama,2050,NA,NA,FALSE,6,NA,NA,NA,3,1,0,1,7.019251801999999,8.7782519063
2018,2018_96,Stadion Nizhny Novgorod,NA,NA,NA,NA,NA,Panama,England,NA,2050,NA,FALSE,6,NA,NA,NA,0,1,3,1,0.5247727863,1.871416532
2018,2018_97,Stadion Central'nyj,NA,NA,NA,NA,NA,Japan,Senegal,NA,NA,NA,FALSE,5,NA,NA,NA,1,1,1,1,2.2589586172,2.6283073695
2018,2018_97,Stadion Central'nyj,NA,NA,NA,NA,NA,Senegal,Japan,NA,NA,NA,FALSE,5,NA,NA,NA,1,1,1,1,1.235976226,2.430903775
2018,2018_98,Kazan Arena,Kazan,Russia,55.7946485,49.1115022,81,Poland,Colombia,NA,NA,NA,FALSE,5,NA,18,65,0,0,1,2,0.940820987,2.256414286
2018,2018_98,Kazan Arena,Kazan,Russia,55.7946485,49.1115022,81,Colombia,Poland,NA,NA,NA,FALSE,5,NA,18,65,1,2,0,0,1.2049874458,6.021723425999999
2018,2018_99,Otkrytie Arena,NA,NA,NA,NA,NA,Belgium,Tunisia,NA,NA,NA,FALSE,5,NA,NA,NA,2,2,1,1,4.922290933999999,7.8021353555
2018,2018_99,Otkrytie Arena,NA,NA,NA,NA,NA,Tunisia,Belgium,NA,NA,NA,FALSE,5,NA,NA,NA,1,1,2,2,2.1470727948,2.8392135038
2018,2018_100,Rostov Arena,NA,NA,NA,NA,NA,Korea Republic,Mexico,NA,NA,NA,NA,5,NA,NA,NA,0,1,0,1,NA,NA
2018,2018_100,Rostov Arena,NA,NA,NA,NA,NA,Mexico,Korea Republic,NA,NA,NA,FALSE,6,NA,NA,NA,0,1,0,1,2.6813454867,2.382998348
2018,2018_101,Olimpiyskiy Stadion Fisht,NA,NA,NA,NA,NA,Germany,Sweden,NA,NA,NA,FALSE,6,NA,NA,NA,0,2,1,0,1.4430612985,4.8806829447
2018,2018_101,Olimpiyskiy Stadion Fisht,NA,NA,NA,NA,NA,Sweden,Germany,NA,NA,NA,FALSE,5,NA,NA,NA,1,0,0,2,3.09572424,4.269706376
2018,2018_102,Gazprom Arena,NA,NA,NA,NA,NA,Brazil,Costa Rica,NA,NA,NA,FALSE,5,NA,NA,NA,0,2,0,0,3.6833754745,8.629003234199999
2018,2018_102,Gazprom Arena,NA,NA,NA,NA,NA,Costa Rica,Brazil,NA,NA,NA,NA,5,NA,NA,NA,0,0,0,2,0.804251818,1.5266760056999995
2018,2018_103,Volgograd Arena,NA,NA,NA,NA,NA,Nigeria,Iceland,NA,NA,NA,FALSE,6,NA,NA,NA,0,2,0,0,0.5030580570000001,2.8767680477
2018,2018_103,Volgograd Arena,NA,NA,NA,NA,NA,Iceland,Nigeria,NA,NA,NA,FALSE,6,NA,NA,NA,0,0,0,2,1.9597987445,2.7571746185
2018,2018_104,Kaliningrad Stadium,Kaliningrad,Russia,54.710128,20.5105838,8,Serbia,Switzerland,NA,NA,NA,FALSE,5,NA,18,65,1,0,0,2,1.479629875,2.614743868
2018,2018_104,Kaliningrad Stadium,Kaliningrad,Russia,54.710128,20.5105838,8,Switzerland,Serbia,NA,NA,NA,FALSE,5,NA,18,65,0,2,1,0,1.7790283223,2.0030543187
2018,2018_105,Cosmos Arena,NA,NA,NA,NA,NA,Denmark,Australia,NA,NA,NA,FALSE,5,NA,NA,NA,1,0,0,0,1.211690762,5.677274489799999
2018,2018_105,Cosmos Arena,NA,NA,NA,NA,NA,Australia,Denmark,NA,NA,NA,FALSE,5,NA,NA,NA,0,0,1,0,2.003817314,2.017675264
2018,2018_106,Stadion Central'nyj,NA,NA,NA,NA,NA,France,Peru,NA,NA,NA,FALSE,5,NA,NA,NA,1,0,0,0,5.4872626877,3.311314789
2018,2018_106,Stadion Central'nyj,NA,NA,NA,NA,NA,Peru,France,NA,NA,NA,FALSE,5,NA,NA,NA,0,0,1,0,1.4919641172999998,1.3960103973
2018,2018_107,Stadion Nizhny Novgorod,NA,NA,NA,NA,NA,Argentina,Croatia,NA,NA,NA,FALSE,5,NA,NA,NA,0,0,0,3,1.7502445783,3.8454509194
2018,2018_107,Stadion Nizhny Novgorod,NA,NA,NA,NA,NA,Croatia,Argentina,NA,NA,NA,FALSE,5,NA,NA,NA,0,3,0,0,3.9191701575,15.5582526227
2018,2018_108,Olimpiyskiy stadion Luzhniki,NA,NA,NA,NA,NA,Portugal,Morocco,NA,NA,NA,FALSE,5,NA,NA,NA,1,0,0,0,2.4699890408,2.3675875441
2018,2018_108,Olimpiyskiy stadion Luzhniki,NA,NA,NA,NA,NA,Morocco,Portugal,NA,NA,NA,FALSE,5,NA,NA,NA,0,0,1,0,2.0164856835,1.5695728915
2018,2018_109,Rostov Arena,NA,NA,NA,NA,NA,Uruguay,Saudi Arabia,NA,NA,NA,FALSE,5,NA,NA,NA,1,0,0,0,3.187262748,4.2127269248
2018,2018_109,Rostov Arena,NA,NA,NA,NA,NA,Saudi Arabia,Uruguay,NA,NA,NA,NA,6,NA,NA,NA,0,0,1,0,1.5968654943,1.471242314
2018,2018_110,Kazan Arena,Kazan,Russia,55.7946485,49.1115022,81,IR Iran,Spain,NA,NA,NA,NA,5,NA,18,65,0,0,0,1,NA,NA
2018,2018_110,Kazan Arena,Kazan,Russia,55.7946485,49.1115022,81,Spain,IR Iran,NA,NA,NA,FALSE,5,NA,18,65,0,1,0,0,2.026332129,4.436062025
2018,2018_111,Mordovia Arena,NA,NA,NA,NA,NA,Colombia,Japan,NA,NA,NA,FALSE,-1,NA,NA,NA,1,0,0,1,1.2049874458,6.021723425999999
2018,2018_111,Mordovia Arena,NA,NA,NA,NA,NA,Japan,Colombia,NA,NA,NA,FALSE,-1,NA,NA,NA,0,1,1,0,2.2589586172,2.6283073695
2018,2018_112,Otkrytie Arena,NA,NA,NA,NA,NA,Poland,Senegal,NA,NA,NA,FALSE,-1,NA,NA,NA,0,1,0,1,0.940820987,2.256414286
2018,2018_112,Otkrytie Arena,NA,NA,NA,NA,NA,Senegal,Poland,NA,NA,NA,FALSE,-1,NA,NA,NA,0,1,0,1,1.235976226,2.430903775
2018,2018_113,Gazprom Arena,NA,NA,NA,NA,NA,Russia,Egypt,NA,NA,NA,FALSE,5,NA,NA,NA,0,2,0,0,1.252688792,6.1786866
2018,2018_113,Gazprom Arena,NA,NA,NA,NA,NA,Egypt,Russia,NA,NA,NA,FALSE,4,NA,NA,NA,0,0,0,2,1.502982603,1.4827500450000002
2018,2018_114,Stadion Nizhny Novgorod,NA,NA,NA,NA,NA,Sweden,Korea Republic,NA,NA,NA,FALSE,-1,NA,NA,NA,0,0,0,0,3.09572424,4.269706376
2018,2018_114,Stadion Nizhny Novgorod,NA,NA,NA,NA,NA,Korea Republic,Sweden,NA,NA,NA,NA,-1,NA,NA,NA,0,0,0,0,NA,NA
2018,2018_115,Olimpiyskiy Stadion Fisht,NA,NA,NA,NA,NA,Belgium,Panama,NA,NA,NA,FALSE,-1,NA,NA,NA,0,3,0,0,4.922290933999999,7.8021353555
